provider_num,npi,name,address,city,state,zip,fips_county,lat,lon,phone,provider_type_code,category,emergency,upin,pin,region_code,bed_count,clia_lab_number
,"1497791297","ST JOSEPHS HEALTHCARE INC","703 MAIN ST","WOODLAND PARK",NJ,"074243812",,40.8893288,-74.1969657,"9737542052","12-70",,,,,,,
,"1265430961","QUAD CITY FAMILY PHYSICIANS PC","3940 N MARQUETTE ST","DAVENPORT",IA,"528064430",,41.56054779591837,-90.59112818367346,"5633863111","12-70",,,,,,,
,"1063551257","COMPREHENSIVE MEDICAL CENTER INC","10301 GARVEY AVE STE 100","POMONA",CA,"917665645",,34.0553813,-117.7517496,"6264480468","12-70",,,"G62500",,,,
,"1962536326","SANGRE DE CRISTO FAMILY PRACTICE ASSOC., P.C.","712 MACON AVE","CANON CITY",CO,"812123314",,38.44264361985204,-105.23843071871723,"7192758646","12-70",,,,,,,
,"1811064256","AURORA FAMILY MEDICINE CENTER PC","1421 S POTOMAC ST","AURORA",CO,"800124512",,39.6905496,-104.8326742,"3037501920","12-70",,,,,,,
,"1205883089","ORLEANS MEDICAL CENTER, P.C.","204 MAIN ST","ORLEANS",MA,"026533428",,41.78516795,-69.96772048551409,"5082558825","12-70",,,,,,,
,"1689738700","SOUTH GEORGIA INTERNAL MEDICINE,PC","544 W CHURCH ST","SWAINSBORO",GA,"304013230",,32.59343844379012,-82.34761706501038,"4782372527","12-70",,,,,,,
,"1386606556","CHEROKEE INTERNAL MEDICINE PA","211 W MONTGOMERY STREET","GAFFNEY",SC,"293411773",,35.07149422555494,-81.65335277557625,"8644881514","12-70",,,"H60957",,,,
,"1417963000","WVDHHR JOHN MANCHIN SR HEALTH CARE CENTER","401 GUFFEY STREET","FAIRMONT",WV,"265544029",,39.4850848,-80.1425781,"3043632500","12-70",,,"Y03944",,,,
,"1386846947","NORTH EAST COLORADO FAMILY MEDICINE ASSOCIATES PC","1405 S 8TH AVE","STERLING",CO,"807514560",,40.61258336180911,-103.22225834429725,"9705223304","12-70",,,"E05714","C11304",,,
,"1568687424","NEURO-PAIN MEDICAL CENTER INC","736 E BULLARD AVE","FRESNO",CA,"93710",,36.823111681115165,-119.77412239001004,"5594379700","12-70",,,"G58646","ZZZ22759Z",,,
,"1033194642","MILWAUKEE FAMILY PRACTICE SC","4931 S 27TH ST","GREENFIELD",WI,"532212653",,42.955232510204084,-87.94891857142856,"4145463400","12-70",,,,,,,
,"1417018565","MASONBORO FAMILY MEDICINE PC","6419 CAROLINA BEACH ROAD","WILMINGTON",NC,"284123672",,34.155764,-77.908926,"9107903660","12-70",,,"S83378","201605B",,,
,"1376644724","SPRING GROVE FAMILY CARE CENTER LLC","2030 THISTLE HILL DR","SPRING GROVE",PA,"173621161",,39.8832411,-76.8685182,"7172256556","12-70",,,,,,,
,"1780641928","FAMILY SERVICES, INC","610 E DIAMOND AVE","GAITHERSBURG",MD,"208775321",,39.14138485,-77.1821333900381,"3018402000","12-70",,,,,,,
"K0000WCPFT","1285796094","EASTERN ALEUTIAN TRIBES, INC.","2105 MAIN STREET","WHITTIER",AK,"996930304",,60.7730556,-148.6838889,"9075928383","12-70",,,,,,,
,"1477669323","GERIATRIC & FAMILY MEDICINE ASSOCIATES PC","3885 UPHAM ST","WHEAT RIDGE",CO,"800334800",,39.77039620481928,-105.07781626907631,"3037420086","12-70",,,,"C23008",,,
,"1861544462","HILLTOP FAMILY PHYSICIANS","19964 E HILLTOP RD","PARKER",CO,"801347316",,39.5080507,-104.757257,"3038412212","12-70",,,,"472688",,,
,"1780631499","HOLISTIC FAMILY MEDICINE PC","2017 MONTGOMERY AVE","VILLANOVA",PA,"190851818",,41.9591678,8.668422,"6105255254","12-70",,,,,,,
,"1548288236","WALLINGFORD MEDICAL CLINIC, LLC","2901 DUTTON MILL RD","ASTON",PA,"190142850",,42.7744772,1.6717942,"6108762300","12-70",,,"C33007",,,,
,"1093771263","CORDIAL MEDICAL CENTER, S.C.","333 E IL ROUTE 83 STE 105","MUNDELEIN",IL,"600604278",,42.263079,-88.0039653,"8475590224","12-70",,,"I00804","208267",,,
,"1376798066","NEW LIFE FAMILY MEDICINE P.C.","1610 W TOWNLINE ST","CRESTON",IA,"508011064",,41.0698585,-94.382947,"6417823877","12-70",,,,,,,
,"1255412474","PRIMARY CARE MEDICAL GROUP OF INLAND EMPIRE INC","1998 N ARROWHEAD AVE","SAN BERNARDINO",CA,"924054116",,34.13328749180328,-117.2897744590164,"9098820988","12-70",,,,,,,
"131814","1336135136","BENEWAH MEDICAL CENTER","427 N 12TH ST","PLUMMER",ID,"838510388",,47.3351803,-116.888509,"2086861931","12-70",,,,,,,
"52T045","1518993880","THEDACARE REGIONAL MEDICAL CENTER-NEENAH INC","130 2ND ST","NEENAH",WI,"549562883",,44.1878724,-88.45318518918549,"9207293100","12-70",,,,"000000227",,,
,"1316026677","SOUTHERN NEW HAMPSHIRE INTERNAL MEDICINE ASSOCIATES, PC","6 TSIENNETO RD","WINDHAM",NH,"030872029",,42.8006441,-71.304229,"6032160400","12-70",,,"=========","RE7527",,,
,"1346319076","INTEGRATIVE MEDICAL CENTER OF NEW MEXICO PC","1155 COMMERCE DR STE C","LAS CRUCES",NM,"880118257",,32.3481893,-106.76344748348947,"5755243720","12-70",,,"D43045",,,,
,"1467493189","FAMILY CARE OF CARTERSVILLE PC","40 FOX CHASE","CARTERSVILLE",GA,"301202491",,34.1652304,-84.7997613,"7703820185","12-70",,,,"GRP6287",,,
,"1619998978","INTERLAKE MEDICAL CENTER, PLLC","2103 152ND AVE NE","REDMOND",WA,"980525520",,47.62886936418895,-122.13784321522292,"4257462400","12-70",,,,,,,
,"1609849504","PRIMARY CARE NORTHWEST PLLC","1812 S J ST","TACOMA",WA,"984054965",,47.24471575510204,-122.44871508163264,"2535524900","12-70",,,,,,,
,"1356433155","BLUE RIDGE FAMILY PHYSICIANS PLLC","2605 BLUE RIDGE RD","RALEIGH",NC,"276076475",,35.815654597752584,-78.7053228628943,"9197873448","12-70",,,,,,,
,"1386919132","LEGACY MOUNT HOOD MEDICAL CENTER","24800 SE STARK ST","PORTLAND",OR,"972361648",,45.5190469,-122.5582892,"5034135089","12-70",,,,"R0000ZBBSX",,,
,"1477669901","CLEARBROOK FAMILY MEDICINE LLC","863 S LINCOLN AVE","TYRONE",PA,"166861808",,40.67087917306758,-78.24284124676956,"8146841245","12-70",,,"G86767",,,,
,"1588637235","HILLSIDE INTERNAL MEDICINE PC","250 FAME AVE","HANOVER",PA,"173311587",,39.824660354898924,-76.9696182430153,"7176323235","12-70",,,,,,,
,"1891740643","PREMIER FAMILY MEDICAL, PC","110 BLOOMFIELD AVE","EAST HANOVER",NJ,"079363014",,40.8200998,-74.3648731,"9734033200","12-70",,,"H49588",,,,
,"1134354145","FAMILY OPTOMETRY, P.C.","2950 N DOBSON RD","CHANDLER",AZ,"852241824",,33.34949185714286,-111.876566,"4809638833","12-70",,,,"68299",,,
,"1033305875","FAMILY MEDICINE OF ALASKA INC","1261 S SEWARD MERIDIAN PKWY","WASILLA",AK,"996548372",,61.56978615167653,-149.35981159936702,"9073761276","12-70",,,,"K0000WCJKZ",,,
,"1457389777","DUBLIN PRIMARY CARE PC","2685 DUBLIN BLVD","COLORADO SPRINGS",CO,"809181358",,38.92574329219193,-104.77793797722936,"7195929890","12-70",,,,,,,
,"1255423570","FAMILY MEDICINE OF BUTLER P C","1022A NORTH MAIN ST","BUTLER",PA,"160011956",,40.8611118,-79.8952672,"7242841399","12-70",,,,,,,
"273993","1255351862","RIVERSIDE FAMILY CLINIC, INC","209  1/2 H ST E","POPLAR",MT,"59255","085",48.1152755,-105.19307,"4067685171","12-70","12-01",true,,"000008492","08",,
,"1316149016","ARNE WELLNESS CENTER PA","13911 RIDGEDALE DR STE 100","MINNETONKA",MN,"553051773",,44.9701725,-93.4557943,"9526973100","12-70",,,,,,,
,"1073677019","AMANA FAMILY PRACTICE CLINIC, PC","505 39TH AVE","TIFFIN",IA,"523404753",,41.7055666,-91.6662114,"3196223231","12-70",,,,"I7495",,,
,"1245285774","NY UNITED HEALTHCARE LTD","445 KINGS HWY","BROOKLYN",NY,"112231780",,40.60465095,-73.9735490979122,"7183756001","12-70",,,,"WEH042",,,
,"1144392317","MEDICAL PARK FAMILY CARE INC","2211 E NORTHERN LIGHTS BLVD","ANCHORAGE",AK,"995084129",,61.19546050874608,-149.84003177540168,"9072578486","12-70",,,,,,,
,"1871610923","BRAINTREE FAMILY PHYSICIAN INC","382 GROVE STREET","BRAINTREE",MA,"021847324",,42.189369400000004,-70.98451984814267,"7818481555","12-70",,,,,,,
,"1417988585","KIM KUHAR D O INTERNAL MEDICINE P C","164 MAIN STREET","SILVERDALE",PA,"18962",,40.34848932586245,-75.27053387686162,"2152583810","12-70",,,,"057188",,,
,"1922031855","OLYMPIA INTERNAL MEDICINE ASSOC LLC","525 LILLY RD NE","OLYMPIA",WA,"985065039",,47.05385648979592,-122.84453428571429,"3604934410","12-70",,,"A08397",,,,
"503887","1194778498","ORCAS ISLAND MEDICAL CENTER","7 DEYE LANE","EASTSOUND",WA,"982458573","055",48.701633557562815,-122.902579,"3603762561","12-70","12-01",true,,,"10",,
,"1912918244","HARLINGEN FAMILY PRACTICE ASSOCIATES, P.A.","597 W SESAME DR","HARLINGEN",TX,"785508366",,26.1907543,-97.6960599,"9564233343","12-70",,,,,,,
,"1578627816","ORION FAMILY PHYSICIANS PC","1455 S LAPEER RD","LAKE ORION",MI,"483601468",,42.7604185,-83.2430736,"2486933551","12-70",,,,"0N84830",,,
,"1710188610","FAMILY PRACTICE CENTER OF SULPHUR, LLC","2509 MAPLEWOOD DR","SULPHUR",LA,"706636105",,30.227453142857144,-93.34684128571429,"3376250341","12-70",,,"G39732","5F987",,,
,"1144244591","JEWISH FAMILY SERVICE OF LOS ANGELES","12821 VICTORY BLVD","WEST HOLLYWOOD",CA,"900466620",,34.0923014,-118.3692894,"8184325025","12-70",,,,,,,
,"1104911361","BOULDER INTERNAL MEDICINE PC","2880 FOLSOM ST","BOULDER",CO,"803043769",,40.02885125,-105.26266116277986,"3034437226","12-70",,,,"352708",,,
,"1144222761","DUCKWATER SHOSHONE TRIBE","502 DUCKWATER FALLS RD","DUCKWATER",TX,"893149800",,29.9371481,-95.6711797,"7758630222","12-70",,,,,,,
,"1548352149","FORT COLLINS FAMILY PHYSICIANS PROFESSIONAL LLC","2121 E HARMONY RD","FORT COLLINS",CO,"805283404",,40.5220493,-105.03674597676371,"9702212290","12-70",,,,"C11804",,,
,"1700831120","SAVIN MEDICAL CENTER PLLC","9825 N 95TH ST","SCOTTSDALE",AZ,"852584590",,33.5761066,-111.87447289982717,"4809452434","12-70",,,,"Z78022",,,
,"1114944121","SOUTHEAST FAMILY PHYSICIANS","10099 RIDGEGATE PKWY","LONE TREE",CO,"801245534",,39.528967,-104.873642,"3037060400","12-70",,,,"C466588",,,
,"1750578423","SOUTH SUBURBAN FAMILY PRACTICE P C","7180 E ORCHARD RD STE 101","CENTENNIAL",CO,"801111725",,39.609123,-104.90564382439901,"3037210220","12-70",,,,"C46004",,,
,"1477500221","BELTON FAMILY PRACTICE CLINIC LLC","204 E NORTH AVE","RAYMORE",MO,"670839037",,38.810131,-94.4676501,"8163317744","12-70",,,,"N960000",,,
,"1811941321","ARIZONA PREFERRED PRIMARY CARE,PLC","3035 S ELLSWORTH RD","MESA",AZ,"852122136",,33.3860861,-111.6327173,"4807361777","12-70",,,,,,,
,"1437120946","COFFEE REGIONAL MEDICAL CENTER INC","1101 OCILLA RD","NICHOLLS",GA,"31554",,31.5174219,-82.6348602,"9123841900","12-70",,,,,,,
,"1750435624","INTEGRATIVE MEDICAL CLINIC OF SANTA ROSA, A PROFESSIONAL CORPORATION","3902 BONES RD","SEBASTOPOL",CA,"954729754",,38.3845125,-122.8332501583744,"7078276312","12-70",,,,"ZZZ21170Z",,,
,"1427258706","JACKRABBIT FAMILY MEDICINE INC","4141 N 32ND ST","PHOENIX",AZ,"850184775",,33.496791,-112.012886,"6022792337","12-70",,,"G27379","Z65736",,,
,"1720273717","FAMILY CARE SOUTHWEST, P.C.","6169 S BALSAM WAY","LITTLETON",CO,"801233063",,39.613321,-105.016649,"3039338886","12-70",,,,"C392806",,,
,"1649386418","WILLAMETTE FAMILY MEDICAL CENTER, INC","435 LANCASTER DR NE","SALEM",OR,"973014729",,44.9391565,-123.033121,"5035856388","12-70",,,"00WFBHQ",,,,
,"1619996907","NORTH GEORGIA INTERNAL MEDICINE, PC","1192 BUCKHEAD XING","WOODSTOCK",GA,"301894255",,34.10902696358904,-84.54019737848343,"6784944450","12-70",,,,"GRP4557",,,
"050359","1306840723","TULARE LOCAL HEALTH CARE DISTRICT","869 N CHERRY ST","TULARE",CA,"932748051",,36.22060932525642,-119.33748565878578,"5596853462","12-70",,,,,,,
,"1871640581","FREMONT FAMILY PRACTICE LLC","4464 FREMONT AVE N","SEATTLE",WA,"981037290",,47.6612587,-122.3496837,"2062677300","12-70",,,,,,,
,"1053355131","METHODIST ASSOCIATES IN HEALTHCARE, INC","2301 S BROAD ST","UPLAND",PA,"190136332",,39.8526124,-75.3826921,"2159529936","12-70",,,,,,,
"521359","1437179231","MEMORIAL MEDICAL CENTER","1615 MAPLE LANE","ASHLAND",WI,"548063610","003",46.568112299999996,-90.88951295090597,"7156855500","12-70","01-11",true,,,"05",25,"52D0396957"
,"1629040316","HOSANNA HEALTH CARE, P.C.","160 HERITAGE WAY","KALISPELL",MT,"599013660",,48.2176601,-114.3283439,"4067557785","12-70",,,"C91849",,,,
,"1639237837","APPALACHIAN COMMUNITY HEALTH CENTER","725 YOKUM STREET","PARSONS",WV,"262871054",,39.0968695,-79.6809332,"3046363232","12-70",,,,,,,
"131327","1619988144","GRITMAN MEDICAL CENTER","700 SOUTH MAIN STREET","MOSCOW",ID,"838433056","057",46.72844135,-117.00068835,"2088824511","12-70","01-11",true,,"1253203","10",25,"13D0056686"
,"1831166412","CONIFER MEDICAL CENTER, PC","26659 PLEASANT PARK RD","CONIFER",CO,"804337714",,39.51999403534014,-105.3048872566403,"3036740605","12-70",,,,"C31104",,,
,"1043428329","LINDSTROM FAMILY PRACTICE PC","1327 6TH SW","MASON CITY",IA,"504014815",,43.14639581910146,-93.22154019339474,"6414230711","12-70",,,,"I4149",,,
,"1215075890","EASTERN SHORE MEDICAL CENTER PA","914A EASTERN SHORE DR","SALISBURY",MD,"218046410",,38.366027,-75.6009964,"4105461331","12-70",,,,"813L",,,
,"1972520302","FAMILY PRACTICE ASSOCIATES, P.A.","220 WESLEY DR","KERRVILLE",TX,"780285809",,30.046429591836734,-99.15044236734694,"8308964711","12-70",,,,"00TS47",,,
"163879","1538120506","SUMNER MEDICAL CLINIC","909 WEST FIRST STREET","SUMNER",IA,"506741145","017",42.8488865,-92.0970758,"5635783244","12-70","12-01",true,"A02664","I7736","07",,
,"1699767533","JEWISH FAMILY SERVICE","6555 W MAPLE RD","WEST BLOOMFIELD",MI,"483224926",,42.53961618554654,-83.42851149098726,"2485922300","12-70",,,,,,,
,"1689745424","ADVANCED MEDICAL CARE PLLC","10124 QUEENS BLVD STE A","FOREST HILLS",NY,"113754223",,40.7195942,-73.8448553,"7182618881","12-70",,,,,,,
"448957","1689640724","BROWNSVILLE FAMILY MEDICINE, PA","2290 N WASHINGTON AVE","BROWNSVILLE",TN,"380121607",,35.6080687052679,-89.24765558927804,"7317725183","12-70",,,,,,,
,"1942303912","MINNESOTA HEALTH AND WELLNESS CLINICS INC.","328 HERITAGE PL","FARIBAULT",MN,"550215251",,44.295189500000006,-93.2659865,"5073320202","12-70",,,,"C03072",,,
,"1023053873","NORTHWEST INTERNAL MEDICINE","5390 N ACADEMY BLVD","COLORADO SPRINGS",CO,"809074087",,38.90676523092665,-104.78159631184143,"7198841210","12-70",,,,,,,
,"1619923968","LEE'S SUMMIT FAMILY CARE LLC","600 NW MURRAY RD","LEES SUMMIT",MO,"640811245",,38.8856158,-94.2117959,"8165242626","12-70",,,,,,,
,"1003295452","ST LUKES REGIONAL MEDICAL CENTER","1226 W RIVER ST","BOISE",ID,"837027049",,43.614544,-116.2139938133349,"2083311155","12-70",,,,"20007319",,,
,"1538381884","VANCOUVER PRIMARY CARE PS","11719 NE 95TH ST","VANCOUVER",WA,"986822444",,45.6900615,-122.6094932,"3608963188","12-70",,,"H48155","GAB38637",,,
,"1578528824","COMMUNITY HEALTHCARE SYSTEM INC","120 W 8TH ST","ONAGA",KS,"665219574",,39.49604415,-96.17117568764192,"7858894274","12-70",,,,"014016",,,
,"1922085604","LAKE COUNTY MEDICAL CLINIC, P.C.","624 S J ST","LAKEVIEW",OR,"976301680",,42.1822607,-120.3514302,"5419473366","12-70",,,,,,,
"220035","1730121633","NORTH SHORE MEDICAL CENTER INC","81 HIGHLAND AVE","SALEM",MA,"019702714",,42.5112107,-70.90516241826194,"9783542065","12-70",,,,"22S035",,,
,"1407982697","LINCOLN INTERNAL MEDICINE, A MEDICAL CORP.","801 STERLING PARKWAY #120","LINCOLN",CA,"956487327",,37.3147397,-121.906191,"9164083773","12-70",,,"F99600",,,,
,"1306969175","MANNING REGIONAL HEALTHCARE CENTER","1550 6TH ST","MANNING",IA,"514551033",,41.905024100000006,-95.0751591287181,"7126552072","12-70",,,,"71972",,,
,"1871610055","DESERT HEALTHCARE SERVICES LLC","1581 S 6TH AVE","YUMA",AZ,"853675885",,32.6987575,-114.6269315,"9283430488","12-70",,,,"ZWDBYN",,,
,"1124038989","CORNERSTONE MEDICAL CARE OF BRANDON LLC","500 VONDERBURG DR","SUN CITY CENTER",FL,"335736825",,27.718086,-82.351759,"8136815658","12-70",,,,,,,
,"1447286646","KIRKPATRICK FAMILY CARE P.S.","1706 WASHINGTON WAY","LONGVIEW",WA,"986322952",,46.13851773469388,-122.9403571632653,"3604230390","12-70",,,,"GAB12381",,,
"080004","1467546135","BAYHEALTH MEDICAL CENTER, INC","640 SOUTH STATE STREET","MILFORD",DE,"199634364",,38.9130453,-75.4278733,"3026744700","12-70",,,,"166899",,,
,"1518926401","ST. MARY'S HEALTHCARE","427 GUY PARK AVE","NORTHVILLE",NY,"12134",,40.9700994,-72.6189819,"5188417407","12-70",,,,"70033A",,,
,"1316059496","LUTHERAN FAMILY SERVICE","409 KENYON RD","URBANDALE",IA,"503222869",,41.6274511,-93.7380243,"5155733138","12-70",,,,,,,
,"1609944792","WELLNESS FIRST, INCORPORATED","1660 ANDERSON HWY","MIDLOTHIAN",VA,"231137307",,37.5062673,-77.649268,"8048973478","12-70",,,,,,,
,"1932128170","YEVELSON INTERNAL MEDICINE PC","65 E ELIZABETH AVE","BETHLEHEM",PA,"180182528",,40.6310059,-75.3757158,"6109545575","12-70",,,,,,,
,"1053305524","BARDSTOWN PRIMARY CARE PLLC","201 S 5TH ST","SPRINGFIELD",KY,"400691159",,37.6853413,-85.2221819,"5023487554","12-70",,,"CH3784","5515",,,
,"1619957941","ROWANSOM DEPT OF GENERAL INTERNAL MEDICINE","42 LAUREL RD E","STRATFORD",NJ,"080841354",,39.8295816573762,-75.0081770521963,"8565666845","12-70",,,,,,,
,"1487634390","RESOLVE HEALTHCARE LLC","545 VALLEY VIEW DR","MUSCATINE",IA,"527612662",,41.4776121,-91.1210053,"3097625560","12-70",,,,"CA9385",,,
,"1255513487","GRACE MEDICAL CARE, PLLC","13347 SANFORD AVE STE C1G","FLUSHING",NY,"113555816",,40.7569351,-73.8279347,"7188867888","12-70",,,"H17816",,,,
,"1326245432","HANCOCK MEDICAL CENTER","149 DRINKWATER BLVD","BAY ST LOUIS",MS,"395201658",,30.3132453,-89.3343223,"2284678787","12-70",,,,,,,
"360125","1285607416","ASHTABULA COUNTY MEDICAL CENTER","2420 LAKE AVENUE","ORWELL",OH,"440769701","007",41.535055,-80.868144,"4409976633","12-70","01-01",true,,,"05",249,"36D0946789"
,"1619169315","PRIMARY CARE PHYSICIANS, P.C.","2855 DUBLIN BLVD","COLORADO SPRINGS",CO,"809181662",,38.92573956756757,-104.77313754054055,"7192651902","12-70",,,,,,,
,"1932208808","CHILDREN'S HEALTH CARE","2525 CHICAGO AVE S","WOODBURY",MN,"551254445",,44.919896,-92.9339449,"6128136111","12-70",,,,,,,
,"1851403646","INTERNAL MEDICINE CLINIC BANERJI LTD","5731 S FORT APACHE RD STE 100","LAS VEGAS",NV,"891485620",,36.1583656,-115.2913275,"7027405311","12-70",,,"G90898","38616",,,
,"1659309615","UNIVERSITY OF VERMONT MEDICAL CENTER INC","111 COLCHESTER AVE","WINOOSKI",VT,"05404",,44.4910402,-73.1861064,"8028470000","12-70",,,,"VN0997",,,
,"1336293539","INTERNAL MEDICINE ASSOCIATES & SPECIALTIES INC","603 N FLAMINGO RD STE 357","PEMBROKE PINES",FL,"330281013",,26.0121989,-80.30921913474819,"9544508488","12-70",,,,,,,
,"1295924439","SHAHBAIN INTERNAL MEDICINE LTD","12508 S HARLEM AVE","TINLEY PARK",IL,"604772903",,41.538733,-87.790349,"7083490055","12-70",,,"F80485","580330",,,
,"1932275021","INFECTIOUS DISEASES AND INTERNAL MEDICINE ASSOCIATES P.C.","5901 HARPER DR NE","ALBUQUERQUE",NM,"871093569",,35.1539731,-106.5842658,"5058483730","12-70",,,,,,,
,"1366511123","WINDSOR INTERNAL MEDICINE & GERIATRICS","1330 REV S HOWARD WOODSON JR WAY","TRENTON",NJ,"086384018",,40.2205944,-74.7597219,"6093964222","12-70",,,"G22021",,,,
,"1205840519","PUTNAM FAMILY CARE, INC.","6101 CRILL AVE","PALATKA",FL,"321773875",,29.641005,-81.686779,"3863261225","12-70",,,,,,,
,"1548311608","MYERSTOWN FAMILY PRACTICE PC","431 W LINCOLN AVE","MYERSTOWN",PA,"170672328",,40.3776848,-76.3107428,"7178665755","12-70",,,,,,,
,"1639355233","NEW FRONTIERS IN HEALTHCARE","3675 J DEWEY GRAY CIR STE 300","AUGUSTA",GA,"309091868",,33.48769145590369,-82.09606944633866,"7068690501","12-70",,,"08BDFXR",,,,
,"1093814113","PC MEDICAL CLINIC INC","27141 HIDAWAY AVE STE 204","SANTA CLARITA",CA,"913514147",,34.415086531633975,-118.46903900539903,"6613971177","12-70",,,"F36626",,,,
,"1104981018","WILLIAMS PRIMARY CARE PC","71 HOLLOWCREST DRIVE","TUNKHANNOCK",PA,"186576669",,41.5385159,-75.946844,"5708364705","12-70",,,,,,,
,"1982767166","RIVERSIDE MEDICAL CENTER","1900 MAIN ST","FRANKLINTON",LA,"704383688",,30.834272249999998,-90.15285684177306,"9858394431","12-70",,,,,,,
"9934723","1184652539","JTDM FAMILY PRACTICE LLC","200 SAINT CLAIR AVE","WAPAKONETA",OH,"458958545",,40.5678265,-84.1935594,"4193943335","12-70",,,,,,,
,"1225308984","LG PANLASIGUI MD INTERNAL MEDICINE INC","1911 SW CAMPUS DR","TACOMA",WA,"984072204",,47.2495798,-122.439874,"2069550571","12-70",,,,,,,
,"1922206291","SOUTH COURT FAMILY PHYSICIANS INC","1075 S COURT ST","MEDINA",OH,"442563836",,41.118659,-81.864198,"3307226337","12-70",,,"H07725",,,,
,"1225073166","COVENANT FAMILY PRACTICE, PC","1000 HIGHWAY 76","ERIN",TN,"370616113",,36.3185829,-87.693898,"9312458000","12-70",,,,"3718348",,,
,"1033150875","SPARTANBURG MEDICAL CENTER","853 N CHURCH ST","SPARTANBURG",SC,"293034203",,34.96435618707029,-81.94263015027505,"8645606419","12-70",,,,"6066",,,
,"1144306036","DAVENPORT MEDICAL CENTER LLC","2502 SAND MINE RD","DAVENPORT",FL,"338973800",,28.1614046,-81.6017417,"8634204077","12-70",,,,,,,
,"1083763866","FAMILY WELLNESS CLINIC LTD","410 E NORTHWEST HWY","MOUNT PROSPECT",IL,"600563305",,42.061007756547426,-87.93095899357303,"8476321680","12-70",,,"H55121",,,,
,"1275581894","IMPERIAL VALLEY FAMILY CARE MEDICAL GROUP APC","516 WEST ATEN ROAD","IMPERIAL",CA,"922519805",,32.825677144722086,-115.57934899826459,"7603557730","12-70",,,,"WA39833F",,,
,"1164436085","REDMOND INTERNAL MEDICINE CLINIC,LLP","1245 NW 4TH STREET","REDMOND",OR,"977561680",,44.28783266890507,-121.17229289809012,"5413234545","12-70",,,"G08451",,,,
,"1659549731","KINEL FAMILY MEDICINE PC","8880 W. SUNSET RD","LAS VEGAS",NV,"891485005",,36.0716648,-115.2064363,"7027988570","12-70",,,,"V38539",,,
,"1518005222","FALL CREEK INTERNAL MEDICINE, LLP","2160 NE WILLIAMSON CT","BEND",OR,"977013760",,44.06501052234477,-121.27294246039806,"5413891118","12-70",,,,,,,
,"1083686554","SELLWOOD MEDICAL CLINIC","8332 SE 13TH AVE","PORTLAND",OR,"972027102",,45.4623784,-122.65278427506422,"5035959300","12-70",,,"P83603",,,,
,"1295786069","FAMILY INTERNAL MEDICINE PA","7824 LAKE UNDERHILL RD","ORLANDO",FL,"328228224",,28.5390348,-81.3202864,"4073841718","12-70",,,,"99999",,,
,"1245337526","ADVANTAGE HEALTHCARE OF SPARTANBURG","1230 JOHN B WHITE SR BLVD","SPARTANBURG",SC,"293063929",,34.92791737850121,-81.96438679506848,"8645746840","12-70",,,,"6262",,,
,"1326078205","FAMILY PRACTICE ASSOCIATES P.C.","3907 6TH AVE","KEARNEY",NE,"688475511",,40.71400593877551,-99.08937981632654,"3088652767","12-70",,,,,,,
,"1730149071","AVALON MEDICAL CENTER PC","2410 AVALON AVE","MUSCLE SHOALS",AL,"356613283",,34.7442247,-87.6275089,"2563860808","12-70",,,,"E354",,,
,"1659432524","JEWISH FAMILY SERVICE OF ATLANTIC COUNTY","607 N JEROME AVE","MARGATE CITY",NJ,"084021527",,39.3347387755102,-74.50991320408164,"6098221108","12-70",,,,,,,
