SNOMED,ICD
264207005,L081
14800001,L0889
31201001,L0889
31825002,L0889
42217008,L0889
42849000,L0889
43591003,L0889
51212009,L0889
238421007,L0889
240475000,L0889
264516005,L0889
284076001,L0889
370519008,L0889
816999002,L0889
840623009,L0889
19108007,L089
95898004,L089
128939001,L089
238407005,L089
397176006,L089
428877005,L089
733175002,L089
829981005,L089
361212009,L100
715840006,L100
81285006,L101
238937005,L101
46459009,L103
35154004,L104
36739006,L104
200907003,L105
403630005,L105
403631009,L105
402718003,L1081
49420001,L1089
238943007,L1089
402435000,L1089
771145006,L1089
65172003,L109
402717008,L109
238628007,L110
17796002,L111
399915007,L111
84855007,L118
238642004,L118
399880005,L118
400188009,L118
717733004,L118
77759009,L119
91623008,L120
111196000,L120
238938000,L120
238940005,L120
402436004,L120
402437008,L120
402438003,L120
402440008,L120
402444004,L120
1228843008,L120
34250006,L121
76092003,L121
267800008,L121
402442000,L121
707986004,L121
866046008,L121
77090002,L122
86142006,L122
95330001,L122
109250009,L122
238939008,L122
247466004,L122
402439006,L122
417701000,L122
711526005,L122
402447006,L1230
402448001,L1230
402449009,L1230
402450009,L1230
402451008,L1230
2772003,L1231
403632002,L1231
25147002,L131
277577000,L131
403217003,L131
238942002,L138
400164007,L138
400213003,L138
402445003,L138
402446002,L138
402716004,L138
707253006,L138
723004005,L138
725589005,L138
829989007,L138
7231009,L139
254175006,L139
271759003,L139
298139006,L139
308213003,L139
402150002,L139
403148000,L139
403294009,L139
403846004,L139
403853008,L139
707210006,L139
200773006,L200
200775004,L2081
57092006,L2082
402183009,L2082
978003,L2083
11011007,L2083
43116000,L2083
90823000,L2083
135843006,L2083
238539001,L2083
300926005,L2083
396348002,L2083
402195009,L2083
402223002,L2083
402232000,L2083
402234004,L2083
402303001,L2083
445280007,L2083
724830002,L2083
762389001,L2083
788499005,L2083
5391000119108,L2083
238542007,L2089
238543002,L2089
238544008,L2089
238545009,L2089
238546005,L2089
238548006,L2089
309461001,L2089
402185002,L2089
402186001,L2089
402187005,L2089
402197001,L2089
402198006,L2089
402199003,L2089
402572008,L2089
24079001,L209
238541000,L209
300924008,L209
402191000,L209
402192007,L209
402193002,L209
402194008,L209
402196005,L209
402200000,L209
13201000132100,L209
34630004,L210
62742006,L210
156329007,L210
403426003,L210
7297005,L211
42273000,L211
50563003,L211
63977007,L211
201236001,L211
201238000,L211
238991008,L211
402204009,L211
19845004,L218
54792008,L218
200766001,L218
201240005,L218
238566001,L218
238748009,L218
402202008,L218
402203003,L218
402205005,L218
402206006,L218
403852003,L218
402209004,L219
111188005,L22
238565002,L22
239093000,L22
721270001,L22
762566005,L230
10676871000119100,L230
200842003,L231
78755001,L232
200843008,L232
724825001,L232
762548000,L232
762549008,L232
762558001,L232
762754001,L232
6888008,L234
200845001,L234
83150005,L235
200844002,L235
762383000,L235
762384006,L235
762386008,L235
762561000,L235
762562007,L235
762571003,L235
762574006,L235
770545005,L235
770588002,L235
770589005,L235
870749003,L235
890283004,L235
67445002,L236
200847009,L236
586008,L237
10901008,L237
53930004,L237
200823002,L237
410049000,L237
890143000,L237
890148009,L237
890154005,L237
890169006,L237
890170007,L237
10628751000119100,L237
442145005,L2381
40175007,L2389
55608001,L2389
84479000,L2389
91178003,L2389
402188000,L2389
403158001,L2389
762379000,L2389
762545002,L2389
762552000,L2389
762726008,L2389
762755000,L2389
762757008,L2389
890331009,L2389
1078231000,L2389
19364004,L239
22775002,L239
53891004,L239
238575004,L239
238578002,L239
238672005,L239
402252004,L239
402254003,L239
402255002,L239
402256001,L239
402257005,L239
402304007,L239
402576006,L239
419957005,L239
422290000,L239
717725000,L239
724870009,L239
1172686000,L239
30451004,L240
402264007,L240
10628511000119100,L240
238569008,L241
890279004,L241
890281002,L241
23012005,L242
402266009,L242
402582009,L242
200851006,L243
200852004,L244
762388009,L244
46240005,L245
402271002,L245
402272009,L245
890252003,L245
890253008,L245
897040003,L245
10628551000119100,L245
200854003,L246
402579004,L247
402581002,L247
402267000,L2481
10628591000119100,L2481
10628631000119100,L2481
85512009,L2489
403146001,L2489
403147005,L2489
1078230004,L2489
51221005,L249
88718007,L249
110979008,L249
238580008,L249
402273004,L249
402584005,L249
425630003,L249
717724001,L249
788971005,L249
1144940005,L249
1148854005,L249
402270001,L24A0
735758003,L24A0
238583005,L24A1
238584004,L24A2
402275006,L24A2
405244005,L24A2
879874002,L24A2
879875001,L24A2
890535001,L24A2
735759006,L24A9
735760001,L24A9
1186650005,L24B0
895278009,L24B1
1186651009,L24B1
238573006,L250
26532007,L251
32371003,L251
89414003,L251
111190006,L251
200794009,L251
238572001,L251
109249009,L252
17946007,L253
42733007,L253
77560002,L253
95327008,L253
111192003,L253
200784004,L253
200785003,L253
200786002,L253
200787006,L253
200802008,L253
200804009,L253
200877003,L253
200881003,L253
291000119100,L253
126631000119108,L253
36530008,L254
40712008,L255
65394002,L255
200821000,L255
200824008,L255
238537004,L255
409784006,L255
409785007,L255
890136006,L255
10628711000119100,L255
31948006,L258
83508001,L258
109248001,L258
200788001,L258
238504001,L258
403154004,L258
40275004,L259
238557000,L259
402291009,L259
402587003,L259
724829007,L259
817956002,L259
6048002,L26
10205009,L26
31922003,L26
53107009,L26
58921009,L26
123705009,L26
200948000,L26
238643009,L26
238644003,L26
402346003,L26
200892002,L270
238812004,L270
238997007,L270
403667002,L270
713528004,L270
725119006,L270
897046009,L270
10625911000119100,L270
22583005,L271
73692007,L271
81119003,L271
200893007,L271
238990009,L271
238995004,L271
400072006,L271
402644006,L271
403610006,L271
724877007,L271
10625951000119100,L271
13582007,L272
200895000,L272
277804000,L279
4232007,L280
39422006,L280
58398000,L280
88996004,L280
123704008,L280
232242004,L280
238472003,L280
238782003,L280
279002006,L280
367394000,L280
402238001,L280
402239009,L280
402240006,L280
402241005,L280
402242003,L280
402243008,L280
402292002,L280
402357008,L280
402695008,L280
724465009,L280
737172003,L280
63501000,L281
64144002,L282
201016008,L282
201017004,L282
238586002,L282
238587006,L282
238589009,L282
90446007,L290
65645005,L291
95590003,L291
67882000,L292
267802000,L292
34363003,L293
69069001,L293
281639001,L293
367466007,L293
897286005,L293
10676911000119100,L293
109252001,L298
162288000,L298
201025002,L298
238695001,L298
275921007,L298
279333002,L298
402177006,L298
402178001,L298
418290006,L298
418363000,L298
699392007,L298
890090001,L298
276444007,L299
403574001,L299
403576004,L299
445329008,L299
707150004,L299
707151000,L299
724843002,L299
123699000,L300
238552006,L300
402213006,L300
238550003,L301
238559002,L301
402219005,L301
27023008,L303
32266007,L303
71577007,L303
81418003,L303
240673004,L303
367338000,L303
400079002,L303
402214000,L303
402215004,L303
402709000,L303
402959002,L303
414492009,L303
840284009,L303
1162918009,L303
58759008,L304
238410003,L304
238411004,L304
238471005,L304
238474002,L304
240712006,L304
301014005,L304
200767005,L305
200993008,L305
200994002,L305
400201008,L305
402296004,L305
402297008,L305
402298003,L305
778075008,L305
12920002,L308
13876002,L308
15680007,L308
16865007,L308
24152003,L308
59225004,L308
62639006,L308
72568002,L308
74207008,L308
123698008,L308
123701000,L308
123703002,L308
201077008,L308
201201000,L308
225540005,L308
238549003,L308
238553001,L308
238554007,L308
238555008,L308
238558005,L308
238561006,L308
238564003,L308
238590000,L308
238591001,L308
238593003,L308
238602009,L308
247446008,L308
271762000,L308
293376003,L308
397741002,L308
400005007,L308
402216003,L308
402218002,L308
402220004,L308
402221000,L308
402222007,L308
402224008,L308
402226005,L308
402228006,L308
402229003,L308
402230008,L308
402233005,L308
402299006,L308
402301004,L308
402302006,L308
402569001,L308
402588008,L308
402643000,L308
403178009,L308
409589004,L308
419735006,L308
447360007,L308
773732005,L308
782910009,L308
784292007,L308
838551007,L308
870765002,L308
870766001,L308
26435006,L309
34936007,L309
44256003,L309
237463009,L309
403159009,L309
425267003,L309
724871008,L309
737171005,L309
788984001,L309
200975007,L400
402307000,L400
402310007,L400
402311006,L400
200973000,L401
238616004,L401
238617008,L401
402326008,L401
402327004,L401
721542002,L401
83839005,L402
3533007,L403
81271001,L403
200970002,L403
200971003,L403
37042000,L404
200965009,L404
402308005,L404
402309002,L404
402312004,L404
402313009,L404
239812005,L4051
19514005,L4052
10629311000119100,L4052
200956002,L4053
156370009,L4054
239802003,L4054
239803008,L4054
410482007,L4054
1162295001,L4054
1162306005,L4054
239813000,L4059
23615008,L408
25847004,L408
27620007,L408
83125007,L408
200962007,L408
200963002,L408
200964008,L408
200966005,L408
200967001,L408
200968006,L408
200969003,L408
200972005,L408
200974006,L408
200977004,L408
238600001,L408
238603004,L408
238609000,L408
238611009,L408
238615000,L408
400069004,L408
402179009,L408
402316001,L408
402318000,L408
402322005,L408
402323000,L408
402335001,L408
402336000,L408
402337009,L408
9014002,L409
238601002,L409
238608008,L409
402314003,L409
402315002,L409
402317005,L409
402319008,L409
402320002,L409
402321003,L409
402324006,L409
402325007,L409
402329001,L409
402330006,L409
402331005,L409
402332003,L409
402333008,L409
402334002,L409
721538000,L409
1052325005,L409
1148863007,L409
86487001,L410
200985008,L410
402860008,L410
10057001,L411
200983001,L411
23854007,L413
56253000,L414
67081008,L415
200990006,L415
200981004,L418
200982006,L418
200984007,L418
77252004,L42
16924008,L430
68266006,L430
238664008,L430
721171007,L430
6111009,L431
109254000,L432
235050008,L432
235051007,L432
201002003,L433
25858008,L438
93448009,L438
201000006,L438
201001005,L438
237112004,L438
238645002,L438
238646001,L438
238648000,L438
238651007,L438
238653005,L438
238656002,L438
238657006,L438
238660004,L438
238661000,L438
238662007,L438
238663002,L438
238666005,L438
238667001,L438
238669003,L438
400108007,L438
402244002,L438
402248004,L438
402348002,L438
402349005,L438
707247006,L438
707249009,L438
717061002,L438
720493003,L438
721212001,L438
723003004,L438
723013007,L438
724511006,L438
4776004,L439
44509000,L439
110987009,L439
235049008,L439
238647005,L439
238654004,L439
238658001,L439
238659009,L439
238665009,L439
238668006,L439
238670002,L439
238671003,L439
276458009,L439
289482006,L439
402351009,L439
402352002,L439
416706004,L439
417492002,L439
707248001,L439
707250009,L439
726476005,L439
827044000,L439
238618003,L440
238619006,L440
238620000,L440
238621001,L440
238622008,L440
41890004,L441
402353007,L441
42442001,L442
402354001,L442
3358001,L443
27520001,L444
239098009,L444
784327005,L444
784328000,L444
238924007,L448
400117007,L448
22585003,L449
40178009,L500
40370006,L500
373674001,L500
402386006,L500
402392000,L500
735468009,L500
302161006,L501
402383003,L501
402408009,L501
55017000,L502
201261003,L502
238688005,L502
238689002,L502
238693008,L502
302165002,L502
302166001,L502
302167005,L502
62211002,L503
201268009,L503
402410006,L503
402412003,L503
7632005,L504
51247001,L504
73098005,L505
238690006,L505
238691005,L505
74026008,L506
231531009,L506
402305008,L506
403584000,L506
733211007,L506
14907004,L508
42265009,L508
51611005,L508
82741008,L508
89870006,L508
123584008,L508
201269001,L508
302162004,L508
302163009,L508
361200005,L508
387787005,L508
387788000,L508
402381001,L508
402397006,L508
402398001,L508
402399009,L508
402400002,L508
402402005,L508
402409001,L508
402413008,L508
402417009,L508
402601007,L508
68128000,L509
126485001,L509
238818000,L510
403436006,L511
768946000,L511
1208902002,L511
1217675008,L511
402359006,L512
402744003,L512
768962006,L512
723166008,L513
724833000,L513
124911000119100,L513
22972008,L518
73658009,L518
86563000,L518
200922008,L518
403211002,L518
403212009,L518
28664002,L519
36715001,L519
297942002,L519
402971008,L519
707314000,L519
713229006,L519
762375006,L519
860800001,L519
860869003,L519
860870002,L519
1163528001,L519
123571000119104,L519
961007,L52
20196005,L52
32861005,L52
69688007,L52
76097009,L52
297940005,L52
402968000,L52
402969008,L52
403621002,L52
703966004,L52
711435001,L52
56940005,L530
200789009,L530
402258000,L530
402752000,L530
403638003,L530
277793006,L531
399914006,L531
200920000,L532
200951007,L532
857002,L538
28840001,L538
58942006,L538
65036008,L538
77300003,L538
200921001,L538
200923003,L538
200924009,L538
238684007,L538
238993006,L538
248413004,L538
402419007,L538
702617007,L538
737346001,L538
762543009,L538
763767006,L538
1176995008,L538
125116007,L539
289857000,L539
399992009,L539
402300003,L539
200833005,L550
402165001,L550
403194002,L550
200834004,L551
200835003,L552
83627000,L560
402176002,L560
277805004,L561
12477008,L562
12761008,L562
53597009,L562
58306008,L562
58419006,L562
69231004,L562
111189002,L562
111209006,L562
200836002,L562
238521005,L562
238522003,L562
238547001,L562
259097007,L562
6618004,L564
51048002,L564
54116000,L564
79372000,L564
83218005,L564
84036008,L564
200837006,L564
238525001,L564
238526000,L564
41495000,L565
400080004,L565
22649008,L568
46795000,L568
90128006,L568
90386003,L568
201015007,L568
238516007,L568
238528004,L568
403210001,L568
403365004,L568
720820000,L568
737250005,L568
737251009,L568
238513004,L569
92363004,L570
92377001,L570
201101007,L570
254666005,L570
254667001,L570
304524009,L570
403198004,L570
403199007,L570
403200005,L570
403201009,L570
403202002,L570
403203007,L570
403204001,L570
403205000,L570
403206004,L570
403207008,L570
403208003,L570
403715005,L570
403728003,L570
403862005,L570
418686001,L570
449732002,L570
449733007,L570
708474007,L570
1079371000119100,L570
15951741000119100,L570
52636001,L571
43982006,L572
89019003,L572
45265000,L573
5280003,L574
58588007,L574
73813001,L574
403397004,L574
403400008,L574
403672006,L574
79144000,L575
109251008,L578
111200005,L578
200999007,L578
238877001,L578
238878006,L578
247467008,L578
402166000,L578
402684002,L578
403197009,L578
890507000,L578
200861004,L579
238518008,L579
403726004,L579
49084001,L580
402172000,L581
402616005,L581
403731002,L589
771250005,L589
238510001,L590
279334008,L590
69827001,L598
403723007,L598
403724001,L598
9140006,L599
248192000,L599
698253007,L599
95340003,L600
201108001,L600
201109009,L600
201110004,L600
201112007,L600
400097005,L600
400200009,L600
773294005,L600
773295006,L600
773296007,L600
10677511000119100,L600
15749721000119100,L600
15749761000119100,L600
16291381000119100,L600
16291461000119100,L600
75789001,L601
95342006,L601
238607003,L601
402630000,L601
403108008,L601
403286002,L601
403301006,L601
52897009,L602
95341004,L602
366653005,L602
2469009,L603
13733009,L603
51806005,L603
69192004,L603
82144009,L603
85136002,L603
86393005,L603
87065009,L603
89704006,L603
123710008,L603
123711007,L603
201117001,L603
238604005,L603
238605006,L603
238606007,L603
238717001,L603
238718006,L603
238719003,L603
315592004,L603
402340009,L603
403303009,L603
403305002,L603
403309008,L603
403310003,L603
722099004,L603
44087005,L604
271768001,L604
299666001,L604
1134001,L608
1345007,L608
10165000,L608
11375002,L608
22743000,L608
40735006,L608
50077007,L608
50458000,L608
63829008,L608
73751008,L608
74102009,L608
89077005,L608
111202002,L608
123585009,L608
201114008,L608
201119003,L608
201120009,L608
201121008,L608
238408000,L608
238716005,L608
238722001,L608
247482003,L608
247483008,L608
247484002,L608
247486000,L608
247487009,L608
247491004,L608
247492006,L608
247493001,L608
247495008,L608
247496009,L608
247497000,L608
247498005,L608
247499002,L608
247500006,L608
247506000,L608
247507009,L608
247508004,L608
247509007,L608
247510002,L608
247511003,L608
247513000,L608
247514006,L608
247515007,L608
247516008,L608
269219004,L608
278523002,L608
297985006,L608
297986007,L608
298140008,L608
298141007,L608
298142000,L608
298143005,L608
299665002,L608
299667005,L608
299668000,L608
366652000,L608
366654004,L608
402629005,L608
402631001,L608
402632008,L608
402634009,L608
403292008,L608
403293003,L608
403297002,L608
403302004,L608
403304003,L608
403306001,L608
403307005,L608
403308000,L608
700189007,L608
707196007,L608
707197003,L608
712650000,L608
713608008,L608
719193000,L608
722372005,L608
724849003,L608
737242001,L608
738291005,L608
762392002,L608
782878007,L608
1156662004,L608
19051000119100,L608
17790008,L609
31767001,L609
